Datetime;Ticker;superior_POI;Close;Timeframe;DIRECTION;first_fractal_Datetime;first_fractal;first_fractal_price;second_fractal_Datetime;second_fractal;second_fractal_price
2021-12-20 12:30:00+00:00;USDJPY;5;113,51100158691406;M30;SELL;2021-12-17 00:30:00+00:00;lower_high;113,86820188519425;2021-12-17 13:00:00+00:00;lower_low;113,10086042473438
2021-12-20 12:30:00+00:00;USDCHF;6;0,92316997051239;M30;;2021-12-15 19:00:00+00:00;higher_high;0,9295151277642362;2021-12-17 09:30:00+00:00;lower_low;0,916725937408324
2021-12-20 12:30:00+00:00;USDCAD;6;1,2929500341415403;M30;;2021-12-15 19:00:00+00:00;higher_high;1,293854593121205;2021-12-16 14:00:00+00:00;higher_low;1,2757969034490242
2021-12-20 12:30:00+00:00;NZDUSD;6;0,6719075441360474;M30;;2021-12-15 19:00:00+00:00;lower_low;0,6705467012398242;2021-12-16 14:00:00+00:00;higher_high;0,6834420854477301
2021-12-20 12:30:00+00:00;NZDJPY;0;76,21800231933594;M30;BUY;2021-12-15 03:00:00+00:00;higher_low;76,4658205776281;2021-12-16 13:30:00+00:00;higher_high;77,98229901428587
2021-12-20 12:30:00+00:00;NZDCHF;6;0,6198099851608276;M30;;2021-12-16 20:00:00+00:00;higher_low;0,6231896313119233;2021-12-17 21:30:00+00:00;lower_high;0,6255005564733049
2021-12-20 12:30:00+00:00;NZDCAD;6;0,8680700063705444;M30;;2021-12-16 13:30:00+00:00;higher_high;0,8730405280232227;2021-12-17 11:00:00+00:00;higher_low;0,8648700936448468
2021-12-20 12:30:00+00:00;GBPUSD;6;1,3217023611068726;M30;;2021-12-15 19:00:00+00:00;lower_low;1,3176248973104407;2021-12-16 13:00:00+00:00;higher_high;1,3374534300000385
2021-12-20 12:30:00+00:00;GBPNZD;6;1,967479944229126;M30;;2021-12-17 09:30:00+00:00;lower_high;1,9693391135311733;2021-12-17 21:30:00+00:00;higher_low;1,9593016801466785
2021-12-20 12:30:00+00:00;GBPJPY;6;149,98599243164062;M30;;2021-12-16 13:00:00+00:00;higher_high;152,64833580679766;2021-12-16 20:00:00+00:00;higher_low;151,05679267013494
2021-12-20 12:30:00+00:00;GBPCHF;0;1,2201299667358398;M30;BUY;2021-12-15 16:30:00+00:00;higher_low;1,221801247051991;2021-12-16 12:00:00+00:00;higher_high;1,235999915131911
2021-12-20 12:30:00+00:00;GBPCAD;6;1,708359956741333;M30;BUY;2021-12-16 11:00:00+00:00;higher_low;1,6939831511331842;2021-12-16 13:00:00+00:00;higher_high;1,7096380965601985
2021-12-20 12:30:00+00:00;GBPAUD;6;1,8595000505447388;M30;;2021-12-16 11:30:00+00:00;lower_low;1,8412612403118669;2021-12-17 04:00:00+00:00;lower_high;1,8623605169130164
2021-12-20 12:30:00+00:00;EURUSD;6;1,127268671989441;M30;;2021-12-17 05:30:00+00:00;higher_high;1,1355522503139517;2021-12-17 21:30:00+00:00;higher_low;1,1237572647920235
2021-12-20 12:30:00+00:00;EURNZD;6;1,6775599718093872;M30;;2021-12-17 10:30:00+00:00;higher_high;1,675595371643115;2021-12-17 16:00:00+00:00;higher_low;1,6673152079840154
2021-12-20 12:30:00+00:00;EURJPY;6;127,90599822998048;M30;;2021-12-16 13:30:00+00:00;higher_high;129,64746912274703;2021-12-16 16:00:00+00:00;higher_low;128,40962081403518
2021-12-20 12:30:00+00:00;EURGBP;1;0,8526700139045715;M30;SELL;2021-12-16 07:30:00+00:00;lower_high;0,852898908312337;2021-12-16 12:00:00+00:00;lower_low;0,8451317033263128
2021-12-20 12:30:00+00:00;EURCHF;6;1,0403000116348269;M30;;2021-12-16 12:30:00+00:00;higher_high;1,0467545393957658;2021-12-16 19:30:00+00:00;higher_low;1,0403759130777537
2021-12-20 12:30:00+00:00;EURCAD;6;1,4569499492645264;M30;;2021-12-17 13:00:00+00:00;lower_high;1,4537474355751694;2021-12-17 16:00:00+00:00;higher_low;1,444123267971456
2021-12-20 12:30:00+00:00;EURAUD;2;1,5858099460601809;M30;SELL;2021-12-14 13:30:00+00:00;lower_high;1,590618507976066;2021-12-16 12:00:00+00:00;lower_low;1,565273507644545
2021-12-20 12:30:00+00:00;CHFJPY;6;122,94000244140624;M30;;2021-12-15 15:30:00+00:00;lower_low;122,80007353625024;2021-12-16 14:00:00+00:00;higher_high;123,980018996576
2021-12-20 12:30:00+00:00;CADJPY;6;87,77200317382812;M30;;2021-12-16 12:00:00+00:00;higher_high;89,44922897780006;2021-12-16 15:00:00+00:00;higher_low;88,61384091704909
2021-12-20 12:30:00+00:00;CADCHF;0;0,713729977607727;M30;BUY;2021-12-15 16:30:00+00:00;higher_low;0,7154421790614628;2021-12-16 12:00:00+00:00;higher_high;0,7249385562355721
2021-12-20 12:30:00+00:00;AUDUSD;6;0,7106260061264038;M30;;2021-12-14 03:30:00+00:00;lower_low;0,7090670238331825;2021-12-16 13:30:00+00:00;higher_high;0,7226017461332435
2021-12-20 12:30:00+00:00;AUDNZD;6;1,0578399896621704;M30;;2021-12-15 19:00:00+00:00;higher_high;1,0598956835797044;2021-12-17 21:30:00+00:00;higher_low;1,0537548825226644
2021-12-20 12:30:00+00:00;AUDJPY;6;80,65399932861328;M30;;2021-12-16 13:30:00+00:00;higher_high;82,44365803410014;2021-12-16 19:30:00+00:00;higher_low;81,39242438989777
2021-12-20 12:30:00+00:00;AUDCHF;6;0,6556199789047241;M30;;2021-12-14 03:30:00+00:00;lower_low;0,6535471614285577;2021-12-16 12:00:00+00:00;higher_high;0,6675439440686788
2021-12-20 12:30:00+00:00;AUDCAD;6;0,9182699918746948;M30;;2021-12-17 07:30:00+00:00;higher_low;0,9146661077442756;2021-12-17 19:30:00+00:00;lower_high;0,9197843004713828
2021-12-20 13:15:00+00:00;USDJPY;6;113,55799865722656;M15;;2021-12-17 13:00:00+00:00;lower_low;113,10086042473438;2021-12-17 21:00:00+00:00;lower_high;113,77419251907362
2021-12-20 13:15:00+00:00;USDCHF;3;0,923609972000122;M15;SELL;2021-12-16 05:15:00+00:00;lower_high;0,9257147861677906;2021-12-17 09:45:00+00:00;lower_low;0,916725937408324
2021-12-20 13:15:00+00:00;USDCAD;6;1,292240023612976;M15;;2021-12-16 14:15:00+00:00;lower_low;1,2757969034490242;2021-12-20 07:15:00+00:00;lower_high;1,2937145108871235
2021-12-20 13:15:00+00:00;NZDUSD;6;0,6719527244567871;M15;;2021-12-15 19:00:00+00:00;lower_low;0,6705467012398242;2021-12-16 14:00:00+00:00;higher_high;0,6834420854477301
2021-12-20 13:15:00+00:00;NZDJPY;6;76,28500366210938;M15;;2021-12-16 13:45:00+00:00;higher_high;77,98229901428587;2021-12-20 07:15:00+00:00;lower_low;75,99785607659331
2021-12-20 13:15:00+00:00;NZDCHF;6;0,6204400062561035;M15;;2021-12-16 20:15:00+00:00;higher_low;0,6231896313119233;2021-12-17 21:45:00+00:00;lower_high;0,6255005564733049
2021-12-20 13:15:00+00:00;NZDCAD;6;0,8680800199508667;M15;;2021-12-17 11:15:00+00:00;lower_low;0,8648700936448468;2021-12-17 21:45:00+00:00;lower_high;0,8724505135751627
2021-12-20 13:15:00+00:00;GBPUSD;6;1,323031306266785;M15;;2021-12-16 13:15:00+00:00;higher_high;1,3374534300000385;2021-12-16 20:00:00+00:00;higher_low;1,3301042669477898
2021-12-20 13:15:00+00:00;GBPNZD;6;1,9692599773406985;M15;;2021-12-17 21:45:00+00:00;higher_low;1,9593016801466785;2021-12-20 07:45:00+00:00;lower_high;1,9692390888550928
2021-12-20 13:15:00+00:00;GBPJPY;6;150,25399780273438;M15;;2021-12-16 20:00:00+00:00;higher_low;151,05679267013494;2021-12-17 00:45:00+00:00;lower_high;151,73226142036992
2021-12-20 13:15:00+00:00;GBPCHF;6;1,2220900058746338;M15;;2021-12-17 10:45:00+00:00;lower_low;1,2193015110556509;2021-12-17 19:15:00+00:00;lower_high;1,2254690692587975
2021-12-20 13:15:00+00:00;GBPCAD;6;1,7097100019454956;M15;;2021-12-16 13:15:00+00:00;higher_high;1,7096380965601985;2021-12-17 16:15:00+00:00;higher_low;1,6998925933035414
2021-12-20 13:15:00+00:00;GBPAUD;6;1,860550045967102;M15;;2021-12-17 04:00:00+00:00;higher_high;1,8623605169130164;2021-12-17 16:30:00+00:00;higher_low;1,853610205525012
2021-12-20 13:15:00+00:00;EURUSD;6;1,1273956298828125;M15;;2021-12-17 05:45:00+00:00;higher_high;1,1355522503139517;2021-12-17 21:45:00+00:00;lower_low;1,1237572647920235
2021-12-20 13:15:00+00:00;EURNZD;6;1,6774400472640991;M15;;2021-12-17 10:45:00+00:00;higher_high;1,675595371643115;2021-12-17 21:45:00+00:00;higher_low;1,6634155912218072
2021-12-20 13:15:00+00:00;EURJPY;6;127,97699737548828;M15;;2021-12-16 16:00:00+00:00;higher_low;128,40962081403518;2021-12-17 00:45:00+00:00;lower_high;128,99342457572476
2021-12-20 13:15:00+00:00;EURGBP;5;0,8517600297927856;M15;BUY;2021-12-17 02:15:00+00:00;higher_low;0,8490313796883494;2021-12-20 09:30:00+00:00;higher_high;0,8545990297583989
2021-12-20 13:15:00+00:00;EURCHF;3;1,0408999919891355;M15;SELL;2021-12-17 05:45:00+00:00;lower_high;1,0419842326448612;2021-12-20 00:00:00+00:00;lower_low;1,0376361089732338
2021-12-20 13:15:00+00:00;EURCAD;6;1,456339955329895;M15;;2021-12-17 13:00:00+00:00;higher_high;1,4537474355751694;2021-12-17 16:15:00+00:00;lower_low;1,444123267971456
2021-12-20 13:15:00+00:00;EURAUD;0;1,5847599506378174;M15;SELL;2021-12-17 12:45:00+00:00;lower_high;1,5840379811040572;2021-12-17 16:30:00+00:00;lower_low;1,574572749646285
2021-12-20 13:15:00+00:00;CHFJPY;6;122,94200134277344;M15;;2021-12-16 14:00:00+00:00;higher_high;123,980018996576;2021-12-17 17:45:00+00:00;higher_low;122,94006161283708
2021-12-20 13:15:00+00:00;CADJPY;6;87,8740005493164;M15;;2021-12-16 12:15:00+00:00;higher_high;89,44922897780006;2021-12-17 04:00:00+00:00;higher_low;88,54284750883565
2021-12-20 13:15:00+00:00;CADCHF;6;0,714709997177124;M15;;2021-12-17 13:00:00+00:00;lower_low;0,7150422046140965;2021-12-17 15:45:00+00:00;lower_high;0,719778165169846
2021-12-20 13:15:00+00:00;AUDUSD;6;0,7111414074897766;M15;;2021-12-16 13:45:00+00:00;higher_high;0,7226017461332435;2021-12-20 07:15:00+00:00;lower_low;0,7083186287898836
2021-12-20 13:15:00+00:00;AUDNZD;0;1,058519959449768;M15;SELL;2021-12-16 13:45:00+00:00;lower_high;1,05815544496618;2021-12-17 21:45:00+00:00;lower_low;1,0537548825226644
2021-12-20 13:15:00+00:00;AUDJPY;6;80,75299835205078;M15;SELL;2021-12-17 08:15:00+00:00;lower_high;81,52959034057798;2021-12-20 07:15:00+00:00;lower_low;80,2435151631879
2021-12-20 13:15:00+00:00;AUDCHF;2;0,656790018081665;M15;BUY;2021-12-14 22:15:00+00:00;higher_low;0,6541771316131296;2021-12-16 12:00:00+00:00;higher_high;0,6675439440686788
2021-12-20 13:15:00+00:00;AUDCAD;6;0,9189299941062928;M15;;2021-12-17 19:45:00+00:00;lower_high;0,9197843004713828;2021-12-20 07:30:00+00:00;higher_low;0,9147060992290296
2021-12-20 13:15:00+00:00;USDJPY;6;113,55799865722656;M5;;2021-12-17 21:00:00+00:00;higher_high;113,77419251907362;2021-12-20 07:25:00+00:00;higher_low;113,30084121163613
2021-12-20 13:15:00+00:00;USDCHF;6;0,923609972000122;M5;BUY;2021-12-20 09:15:00+00:00;higher_low;0,9220254945362288;2021-12-20 09:50:00+00:00;higher_high;0,9251547552787702
2021-12-20 13:15:00+00:00;USDCAD;6;1,292240023612976;M5;BUY;2021-12-17 09:25:00+00:00;higher_low;1,2778967245978263;2021-12-20 07:25:00+00:00;higher_high;1,2937145108871235
2021-12-20 13:15:00+00:00;NZDUSD;6;0,6719527244567871;M5;;2021-12-20 09:50:00+00:00;lower_low;0,6705467012398242;2021-12-20 11:20:00+00:00;lower_high;0,6726397780878047
2021-12-20 13:15:00+00:00;NZDJPY;6;76,28500366210938;M5;SELL;2021-12-17 15:50:00+00:00;lower_high;76,81320583150016;2021-12-20 07:25:00+00:00;lower_low;75,99785607659331
2021-12-20 13:15:00+00:00;NZDCHF;6;0,6204400062561035;M5;;2021-12-20 09:10:00+00:00;lower_low;0,6185800017958072;2021-12-20 10:25:00+00:00;lower_high;0,6210901716497986
2021-12-20 13:15:00+00:00;NZDCAD;6;0,8680800199508667;M5;;2021-12-20 09:45:00+00:00;higher_low;0,8662500084682522;2021-12-20 10:25:00+00:00;lower_high;0,8684301534570168
2021-12-20 13:15:00+00:00;GBPUSD;6;1,323031306266785;M5;SELL;2021-12-17 13:45:00+00:00;lower_high;1,330407710891956;2021-12-20 09:50:00+00:00;lower_low;1,3173819684105057
2021-12-20 13:15:00+00:00;GBPNZD;6;1,9692599773406985;M5;;2021-12-20 07:45:00+00:00;higher_high;1,9692390888550928;2021-12-20 10:25:00+00:00;higher_low;1,96152153534957
2021-12-20 13:15:00+00:00;GBPJPY;5;150,25399780273438;M5;SELL;2021-12-17 19:45:00+00:00;lower_high;150,80918268380026;2021-12-20 07:25:00+00:00;lower_low;149,61791359105098
2021-12-20 13:15:00+00:00;GBPCHF;2;1,2220900058746338;M5;SELL;2021-12-20 01:55:00+00:00;lower_high;1,2227587462718916;2021-12-20 09:15:00+00:00;lower_low;1,216901664371453
2021-12-20 13:15:00+00:00;GBPCAD;6;1,7097100019454956;M5;;2021-12-20 07:25:00+00:00;higher_high;1,708327999819497;2021-12-20 10:15:00+00:00;lower_low;1,702262401674303
2021-12-20 13:15:00+00:00;GBPAUD;6;1,860550045967102;M5;;2021-12-20 07:35:00+00:00;higher_high;1,86481070421076;2021-12-20 11:20:00+00:00;lower_low;1,854120141655493
2021-12-20 13:15:00+00:00;EURUSD;6;1,1273956298828125;M5;SELL;2021-12-17 05:55:00+00:00;lower_high;1,1355522503139517;2021-12-17 21:55:00+00:00;lower_low;1,1237572647920235
2021-12-20 13:15:00+00:00;EURNZD;6;1,6774400472640991;M5;;2021-12-17 21:55:00+00:00;lower_low;1,6634155912218072;2021-12-20 09:05:00+00:00;higher_high;1,6802657729368615
2021-12-20 13:15:00+00:00;EURJPY;6;127,97699737548828;M5;;2021-12-20 05:00:00+00:00;lower_high;127,72932249537116;2021-12-20 07:25:00+00:00;higher_low;127,47969566026391
2021-12-20 13:15:00+00:00;EURGBP;6;0,8517600297927856;M5;;2021-12-17 21:55:00+00:00;lower_low;0,8483314393054153;2021-12-20 09:30:00+00:00;higher_high;0,8545990297583989
2021-12-20 13:15:00+00:00;EURCHF;6;1,0408999919891355;M5;;2021-12-20 04:55:00+00:00;lower_high;1,0391939137608754;2021-12-20 05:50:00+00:00;higher_low;1,038096100447645
2021-12-20 13:15:00+00:00;EURCAD;6;1,456339955329895;M5;BUY;2021-12-20 01:35:00+00:00;higher_low;1,4484629698654408;2021-12-20 09:05:00+00:00;higher_high;1,457797779252355
2021-12-20 13:15:00+00:00;EURAUD;6;1,5847599506378174;M5;BUY;2021-12-20 02:30:00+00:00;higher_low;1,5774725196898194;2021-12-20 09:20:00+00:00;higher_high;1,5901884853221655
2021-12-20 13:15:00+00:00;CHFJPY;5;122,94200134277344;M5;SELL;2021-12-17 20:25:00+00:00;lower_high;123,14695150033788;2021-12-20 07:30:00+00:00;lower_low;122,630089104506
2021-12-20 13:15:00+00:00;CADJPY;6;87,8740005493164;M5;;2021-12-20 09:05:00+00:00;lower_low;87,59892354740572;2021-12-20 10:55:00+00:00;lower_high;88,00211345245253
2021-12-20 13:15:00+00:00;CADCHF;6;0,714709997177124;M5;;2021-12-17 04:05:00+00:00;higher_low;0,7163421364679942;2021-12-17 15:50:00+00:00;lower_high;0,719778165169846
2021-12-20 13:15:00+00:00;AUDUSD;6;0,7111414074897766;M5;;2021-12-20 07:25:00+00:00;lower_low;0,7083186287898836;2021-12-20 11:20:00+00:00;lower_high;0,7116999505823893
2021-12-20 13:15:00+00:00;AUDNZD;6;1,058519959449768;M5;;2021-12-17 21:55:00+00:00;lower_low;1,0537548825226644;2021-12-20 11:10:00+00:00;lower_high;1,0589655375454017
2021-12-20 13:15:00+00:00;AUDJPY;6;80,75299835205078;M5;SELL;2021-12-17 16:30:00+00:00;lower_high;81,3235724122748;2021-12-20 07:25:00+00:00;lower_low;80,2435151631879
2021-12-20 13:15:00+00:00;AUDCHF;0;0,656790018081665;M5;BUY;2021-12-16 05:55:00+00:00;higher_low;0,6607465822814955;2021-12-16 12:00:00+00:00;higher_high;0,6675439440686788
2021-12-20 13:15:00+00:00;AUDCAD;0;0,9189299941062928;M5;SELL;2021-12-20 02:30:00+00:00;lower_high;0,9187142510313824;2021-12-20 07:35:00+00:00;lower_low;0,9147060992290296
2021-12-19 23:00:00+00:00;USDJPY;6;113,60299682617188;H12;;2021-11-24 11:00:00+00:00;higher_high;115,48432978526286;2021-12-03 11:00:00+00:00;lower_low;112,58990013080351
2021-12-19 23:00:00+00:00;USDJPY;6;113,4290008544922;H8;;2021-11-24 15:00:00+00:00;higher_high;115,48432978526286;2021-12-03 15:00:00+00:00;lower_low;112,58990013080351
2021-12-20 05:00:00+00:00;USDJPY;6;113,60299682617188;H6;;2021-12-03 17:00:00+00:00;lower_low;112,58990013080351;2021-12-08 11:00:00+00:00;lower_high;113,89320543139809
2021-12-20 07:00:00+00:00;USDJPY;6;113,60299682617188;H4;;2021-12-08 15:00:00+00:00;lower_high;113,89320543139809;2021-12-10 15:00:00+00:00;higher_low;113,32983819687352
2021-12-20 08:00:00+00:00;USDJPY;4;113,60299682617188;H3;BUY;2021-12-10 17:00:00+00:00;higher_low;113,32983819687352;2021-12-16 11:00:00+00:00;higher_high;114,1852288442327
2021-12-20 11:00:00+00:00;USDJPY;2;113,51100158691406;H2;BUY;2021-12-10 17:00:00+00:00;higher_low;113,32983819687352;2021-12-16 11:00:00+00:00;higher_high;114,1852288442327
2021-12-01 00:00:00;USDJPY;6;113,66300201416016;MO;;2015-06-01 00:00:00;lower_high;125,83216602838792;2020-03-01 00:00:00;higher_low;101,27481266146306
2021-12-13 00:00:00;USDJPY;0;113,6999969482422;W1;SELL;2020-02-17 00:00:00;lower_high;112,19506254257612;2020-03-09 00:00:00;lower_low;101,27481266146306
2021-12-17 00:00:00;USDJPY;6;113,66300201416016;D1;BUY;2021-08-04 00:00:00;higher_low;108,72021011115326;2021-10-20 00:00:00;higher_high;114,69426503129046
2021-12-19 23:00:00+00:00;USDCHF;6;0,9236999750137328;H12;;2021-11-01 11:00:00+00:00;lower_low;0,908846542114915;2021-11-24 11:00:00+00:00;higher_high;0,9365656752386848
2021-12-19 23:00:00+00:00;USDCHF;6;0,9233999848365784;H8;BUY;2021-11-01 15:00:00+00:00;higher_low;0,908846542114915;2021-11-24 07:00:00+00:00;higher_high;0,9365656752386848
2021-12-20 05:00:00+00:00;USDCHF;6;0,9236999750137328;H6;;2021-11-01 17:00:00+00:00;lower_low;0,908846542114915;2021-11-24 11:00:00+00:00;higher_high;0,9365656752386848
2021-12-20 07:00:00+00:00;USDCHF;6;0,9236999750137328;H4;BUY;2021-12-03 15:00:00+00:00;higher_low;0,91661591612538;2021-12-07 11:00:00+00:00;higher_high;0,9266548869821324
2021-12-20 08:00:00+00:00;USDCHF;6;0,9236999750137328;H3;BUY;2021-12-03 17:00:00+00:00;higher_low;0,91661591612538;2021-12-07 11:00:00+00:00;higher_high;0,9266548869821324
2021-12-20 11:00:00+00:00;USDCHF;6;0,92316997051239;H2;;2021-12-14 11:00:00+00:00;lower_low;0,9193957117146532;2021-12-15 17:00:00+00:00;higher_high;0,9266748561516716
2021-12-01 00:00:00;USDCHF;6;0,918839991092682;MO;;2017-01-01 00:00:00;6;1,0333234547920085;2018-02-01 00:00:00;higher_low;0,9188257585571262
2021-12-13 00:00:00;USDCHF;6;0,923891007900238;W1;;2021-01-04 00:00:00;lower_low;0,8754292760157306;2021-03-29 00:00:00;lower_high;0,947206560177379
2021-12-17 00:00:00;USDCHF;4;0,918839991092682;D1;BUY;2021-11-02 00:00:00;higher_low;0,9088265761724524;2021-11-24 00:00:00;higher_high;0,9372457595827864
2021-12-19 23:00:00+00:00;USDCAD;0;1,2917499542236328;H12;SELL;2021-09-20 12:00:00+01:00;lower_high;1,2859738646790737;2021-10-21 00:00:00+01:00;lower_low;1,22946065937934
2021-12-19 23:00:00+00:00;USDCAD;0;1,29121994972229;H8;SELL;2021-09-20 08:00:00+01:00;lower_high;1,2859738646790737;2021-10-21 00:00:00+01:00;lower_low;1,22946065937934
2021-12-20 05:00:00+00:00;USDCAD;0;1,2917499542236328;H6;SELL;2021-09-20 12:00:00+01:00;lower_high;1,2859738646790737;2021-10-21 00:00:00+01:00;lower_low;1,22946065937934
2021-12-20 07:00:00+00:00;USDCAD;6;1,2917499542236328;H4;;2021-12-03 19:00:00+00:00;higher_high;1,2843937370786314;2021-12-08 11:00:00+00:00;lower_low;1,2612780276890592
2021-12-20 08:00:00+00:00;USDCAD;6;1,2917499542236328;H3;;2021-12-03 20:00:00+00:00;higher_high;1,2843937370786314;2021-12-08 14:00:00+00:00;lower_low;1,2612780276890592
2021-12-20 11:00:00+00:00;USDCAD;6;1,2929500341415403;H2;;2021-12-03 21:00:00+00:00;higher_high;1,2843937370786314;2021-12-08 13:00:00+00:00;lower_low;1,2612780276890592
